,Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
7151,DTM_7,Err,1648683416.48715,0.23,-154.6588834711422,0,9.251797007588475,0.0811561141016533,1.0,0,114,114,1648683416.48715,1648431416.485775,0.0004523809499126,0.23,0.2231092768105307,3000.0000150203705,0,0,0,0.0228842634228566,0.0011111111049298,600.0000019073486,Do nothing
4268,DCM_4,Dis,1648683420.957282,0.24,-19.50371875973,0,11.79646141676787,0.1179646141676787,1.0,0,100,100,1648683420.957282,1648430820.955944,0.0003958828165887,0.24,0.2480660803036454,600.0000040531158,0,0,0,0.0243111487367073,0.003333333310816,600.0000021457672,Do nothing
422,DERAS_0,Ex,1648683431.084429,0.42,44.35735205447134,0,0.0,0.4185352800958531,1.0,106,0,106,1648683431.084429,1648431431.083451,0.0004206349190024,0.42,0.2127523391570755,2400.000008106232,0,0,0,0.0172248750649118,0.001,2400.000006914139,Do nothing
9075,DERAS_9,Ex,1648683435.847857,0.27,44.357352060869246,0,0.0,0.4185352803219568,1.0,106,0,106,1648683435.847857,1648431435.846915,0.0004206349190625,0.27,0.2329596537794972,2400.000008106232,0,0,0,0.0229572074687979,0.001,2400.000007867813,Do nothing
3307,DERAS_3,Ex,1648683440.189511,0.4,44.357352080613786,0,0.0,0.4185352803417558,1.0,106,0,106,1648683440.189511,1648431440.188581,0.0004206349190824,0.4,0.2323943893543562,2400.000008106232,0,0,0,0.0197617997663883,0.001,2400.000007867813,Do nothing
2346,DERAS_2,Ex,1648683444.984815,0.27,44.35735206641975,0,0.0,0.4185352802922584,1.0,106,0,106,1648683444.984815,1648431444.98383,0.0004206349189909,0.27,0.2265706657154138,2400.000007867813,0,0,0,0.0225353425919679,0.001,2400.000007867813,Do nothing
6190,DERAS_6,Ex,1648683448.896334,0.37,44.35735207137708,0,0.0,0.4185352805048989,1.0,106,0,106,1648683448.896334,1648431448.895477,0.0004206349192046,0.37,0.2315285062286302,2400.000006914139,0,0,0,0.020638331748035,0.001,2400.000006914139,Do nothing
5229,DERAS_5,Ex,1648683452.823516,0.36,44.35735206726716,0,0.0,0.4185352804253072,1.0,106,0,106,1648683452.823516,1648431452.822611,0.0004206349191246,0.36,0.2241432480129079,2400.000006914139,0,0,0,0.0203468269684241,0.001,2400.000006914139,Do nothing
1384,DERAS_1,Ex,1648683991.699539,0.36,-36.71993625542872,0,3.692401294579665,0.0467392568934134,0.5047619047619047,26,79,105,1648683991.699539,1648430191.697671,0.0004137115808793,0.36,0.2519849865016975,2400.0000128746037,0,0,0,0.0224137692887796,0.0011111110987486,600.0000038146973,Do nothing
8113,DERAS_8,Ex,1648683998.116128,0.38,-22.9593043439614,0,2.3085772417998567,0.0303760163394717,0.4901960784313726,26,76,102,1648683998.116128,1648438598.114326,0.0004156479187082,0.38,0.1963265123674079,2400.0000128746037,0,0,0,0.0172636310673988,0.0016666666540834,600.0000038146973,Do nothing
7152,DTM_7,Err,1648684016.487153,0.21,-93.32953121690127,0,46.9699799258642,0.4084346080509931,1.0,0,115,115,1648684016.487153,1648431416.485775,0.0004552652390048,0.21,0.2230784314533294,600.0000030994415,0,0,0,0.0230785870075069,0.0011111111049298,600.0000019073486,Do nothing
4269,DERAS_4,Ux,1648684020.957284,0.33,-64.6230385690977,0,2.5794563121611933,0.0248024645400114,1.0,0,104,104,1648684020.957284,1648433820.955962,0.0004156674638308,0.33,0.2270560402832551,3000.000014066696,0,0,0,0.0213353951249636,0.0033333333161142,600.0000019073486,Do nothing
423,DTM_0,Ex,1648684031.084431,0.45,44.35735205019194,0,0.0,0.4185352801390147,1.0,106,0,106,1648684031.084431,1648432031.083454,0.000420634919004,0.45,0.2236639322109376,2400.000007867813,0,0,0,0.0169330317011849,0.001,2400.000006914139,Do nothing
9076,DTM_9,Ex,1648684035.847859,0.4,44.35735207425825,0,0.0,0.4185352803655144,1.0,106,0,106,1648684035.847859,1648432035.846918,0.0004206349190645,0.4,0.2222947568934199,2400.000007867813,0,0,0,0.0188742745202965,0.001,2400.000007867813,Do nothing
3308,DTM_3,Ex,1648684040.189514,0.45,44.35735205853888,0,0.0,0.4185352800491276,1.0,106,0,106,1648684040.189514,1648432040.188583,0.0004206349190808,0.45,0.2187497495691516,2400.0000088214874,0,0,0,0.0164289282790593,0.001,2400.000006914139,Do nothing
2347,DTM_2,Ex,1648684044.984817,0.42,44.35735207082626,0,0.0,0.4185352802502847,1.0,106,0,106,1648684044.984817,1648432044.983832,0.0004206349189905,0.42,0.2302859760401407,2400.000008106232,0,0,0,0.018835068764117,0.001,2400.000007867813,Do nothing
6191,DTM_6,Ex,1648684048.896336,0.23,44.35735207578358,0,0.0,0.4185352804629252,1.0,106,0,106,1648684048.896336,1648432048.895479,0.0004206349192042,0.23,0.2027972740881281,2400.0000071525574,0,0,0,0.0215291537164613,0.001,2400.000006914139,Do nothing
5230,DTM_5,Ex,1648684052.823518,0.39,44.35735206743664,0,0.0,0.4185352803849174,1.0,106,0,106,1648684052.823518,1648432052.822614,0.0004206349191258,0.39,0.2246438627846894,2400.0000071525574,0,0,0,0.0194258916421808,0.001,2400.000006914139,Do nothing
1385,DTM_1,Ex,1648684591.699543,0.34,-36.98694580491144,0,3.720284014198675,0.0489511054499825,0.4901960784313726,26,76,102,1648684591.699543,1648430791.697681,0.0004018912500065,0.34,0.1890808686678989,2400.000014066696,0,0,0,0.0179965767143394,0.001,600.000002861023,Do nothing
8114,DTM_8,Ex,1648684598.116132,0.31,-32.88244728311172,0,3.3032826009671648,0.0371155348423276,0.5478260869565217,26,89,115,1648684598.116132,1648430798.114266,0.0004531126838236,0.31,0.2485164478946267,2400.000014066696,0,0,0,0.0232334292582005,0.0016666666514343,600.0000038146973,Do nothing
7153,DERAS_7,Ux,1648684616.487156,0.32,-62.54563365439146,0,16.711432541251515,0.1478887835508983,1.0,0,113,113,1648684616.487156,1648430816.48577,0.0004452324640777,0.32,0.2408742791602208,1800.0000088214874,0,0,0,0.0225176778385941,0.001,600.0000019073486,Do nothing
4270,DCM_4,Ux,1648684620.957287,0.38,-119.1442603093555,0,5.990318202309521,0.0593100812109853,1.0,0,101,101,1648684620.957287,1648430820.955944,0.0003979511405261,0.38,0.2483757843404913,1200.0000050067902,0,0,0,0.0215974342079509,0.003333333310816,600.0000021457672,Do nothing
424,DER_0,Ex,1648684631.084433,0.31,44.783274973306895,0,0.0,0.4186004220679749,1.0,107,0,107,1648684631.084433,1648430231.083439,0.0004205974826334,0.31,0.2517931584527457,2400.000008106232,0,0,0,0.0234499005801522,0.001,2400.000006914139,Do nothing
9077,DER_9,Ex,1648684635.847861,0.25,44.78327499766947,0,0.0,0.4186004222951188,1.0,107,0,107,1648684635.847861,1648430235.846904,0.0004205974826945,0.25,0.2731504221921214,2400.000008106232,0,0,0,0.0256194616114417,0.001,2400.000007867813,Do nothing
3309,DER_3,Ex,1648684640.189515,0.3,44.7832749773744,0,0.0,0.4186004221468279,1.0,107,0,107,1648684640.189515,1648430240.188569,0.0004205974827126,0.3,0.2715773426319062,2400.000008106232,0,0,0,0.0248776054441229,0.001,2400.000006914139,Do nothing
2348,DER_2,Ex,1648684644.984819,0.39,44.78327498555174,0,0.0,0.4186004222660884,1.0,107,0,107,1648684644.984819,1648430244.983819,0.0004205974826235,0.39,0.2516192466035393,2400.000007867813,0,0,0,0.0215583349835942,0.001,2400.000007867813,Do nothing
6192,DER_6,Ex,1648684648.896338,0.23,44.78327499033953,0,0.0,0.4186004224767556,1.0,107,0,107,1648684648.896338,1648430248.895466,0.0004205974828352,0.23,0.2742606748077689,2400.000006914139,0,0,0,0.0258713824569489,0.001,2400.000006914139,Do nothing
5231,DER_5,Ex,1648684652.82352,0.4,44.78327499995744,0,0.0,0.4186004222331349,1.0,107,0,107,1648684652.82352,1648430252.822601,0.0004205974827575,0.4,0.2318275679214464,2400.000007867813,0,0,0,0.0196678486609611,0.001,2400.000006914139,Do nothing
1386,DER_1,Ex,1648685191.699547,0.33,-46.52982228245499,0,4.677978341342435,0.051977537126027,0.5384615384615384,27,90,117,1648685191.699547,1648431391.697686,0.0004609929044209,0.33,0.2496929580084382,2400.000014066696,0,0,0,0.0228861965323097,0.0011904761819612,600.0000030994415,Do nothing
8115,DER_8,Ex,1648685198.116135,0.21,-29.56958497688245,0,2.974207150565328,0.034583804076341,0.5221238938053097,27,86,113,1648685198.116135,1648430198.114256,0.0004431372516366,0.21,0.2829433081449502,2400.0000128746037,0,0,0,0.0264618318817058,0.0016666666441493,600.0000038146973,Do nothing
7154,DERAS_7,Dis,1648685216.487159,0.22,-168.59321324802414,0,50.91397695149173,0.4466138329078222,1.0,0,114,114,1648685216.487159,1648430816.48577,0.0004481132051004,0.22,0.2408253932605482,600.0000030994415,0,0,0,0.0240020409282737,0.001,600.0000019073486,Do nothing
4271,DERAS_4,Ux,1648685220.95729,0.27,-26.04258776701205,0,6.543643251049484,0.0623204119147569,1.0,0,105,105,1648685220.95729,1648433820.955962,0.0004176610956457,0.27,0.2271566116174864,1200.0000059604645,0,0,0,0.0224947433866844,0.0033333333161142,600.0000019073486,Do nothing
425,DCM_0,Ex,1648685231.084435,0.43,44.78327497449325,0,0.0,0.4186004221625201,1.0,107,0,107,1648685231.084435,1648430831.083448,0.0004205974826448,0.43,0.2446199775986462,2400.000007867813,0,0,0,0.0196638086142124,0.001,2400.0000071525574,Do nothing
9078,DCM_9,Ex,1648685235.847863,0.23,44.78327499423753,0,0.0,0.4186004223465107,1.0,107,0,107,1648685235.847863,1648430835.846912,0.0004205974827043,0.23,0.2224790816566388,2400.000007867813,0,0,0,0.0227635947023867,0.001,2400.000007867813,Do nothing
3310,DCM_3,Ex,1648685240.189518,0.24,44.783275000847205,0,0.0,0.4186004221566356,1.0,107,0,107,1648685240.189518,1648430840.188578,0.0004205974827224,0.24,0.2273556826426663,2400.000009059906,0,0,0,0.0229468626287332,0.001,2400.000007867813,Do nothing
2349,DCM_2,Ex,1648685244.984821,0.21,44.78327499110217,0,0.0,0.4186004222343117,1.0,107,0,107,1648685244.984821,1648430844.983827,0.0004205974826334,0.21,0.2488057407327915,2400.000008106232,0,0,0,0.0245606500367584,0.001,2400.000007867813,Do nothing
6193,DCM_6,Ex,1648685248.89634,0.41,44.78327501381233,0,0.0,0.4186004223202263,1.0,107,0,107,1648685248.89634,1648430848.895474,0.000420597482845,0.41,0.2291714102638621,2400.000007867813,0,0,0,0.0190660854400085,0.001,2400.000006914139,Do nothing
5232,DCM_5,Ex,1648685252.823522,0.3,44.78327500546551,0,0.0,0.4186004222009659,1.0,107,0,107,1648685252.823522,1648430852.822609,0.000420597482767,0.3,0.246438234501007,2400.000008106232,0,0,0,0.0232526431077841,0.001,2400.000006914139,Do nothing
1387,DCM_1,Ex,1648685791.69955,0.3,-36.31036079111232,0,3.6556111645609337,0.0481001469021175,0.4757281553398058,27,76,103,1648685791.69955,1648432591.697695,0.000406793045993,0.3,0.200286417212573,2400.0000138282776,0,0,0,0.0199708385760564,0.001,600.0000030994415,Do nothing
8116,DCM_8,Ex,1648685798.116139,0.32,-23.475859903397964,0,2.3645578660412068,0.0337793980863029,0.4432989690721649,27,70,97,1648685798.116139,1648433198.114286,0.0003840063313081,0.32,0.2137413544218597,2400.0000138282776,0,0,0,0.020512117630982,0.0012499999910593,600.0000038146973,Do nothing
7155,DER_7,Ind,1648685816.487162,0.19,-187.88646039424827,0,6.238161741983538,0.0649808514789951,1.0,0,96,96,1648685816.487162,1648441616.485829,0.0003931203909744,0.19,0.1594618152477628,3600.000018119812,0,0,0,0.0189690967543368,0.001,600.0000019073486,Do nothing
4272,DERAS_4,N,1648685820.957293,0.17,-66.05963662964241,0,13.30942193731958,0.1255605843143356,1.0,0,106,106,1648685820.957293,1648433820.955962,0.000420634918413,0.17,0.2270230681323988,600.0000030994415,0,0,0,0.0235462419177281,0.0033333333161142,600.0000019073486,Do nothing
426,DERAS_0,Ex,1648685831.084437,0.35,44.78327497025629,0,0.0,0.4186004221228975,1.0,107,0,107,1648685831.084437,1648431431.083451,0.0004205974826468,0.35,0.2130730112618486,2400.000007867813,0,0,0,0.019659652685544,0.001,2400.000006914139,Do nothing
9079,DERAS_9,Ex,1648685835.847865,0.18,44.783274994449386,0,0.0,0.4186004223064957,1.0,107,0,107,1648685835.847865,1648431435.846915,0.0004205974827059,0.18,0.2328359162706666,2400.000008106232,0,0,0,0.0238245270441653,0.001,2400.000007867813,Do nothing
3311,DERAS_3,Ex,1648685840.18952,0.44,44.78327499656787,0,0.0,0.4186004222001814,1.0,107,0,107,1648685840.18952,1648431440.188581,0.0004205974827244,0.44,0.2328794491923133,2400.0000088214874,0,0,0,0.0182060146859566,0.001,2400.000007867813,Do nothing
2350,DERAS_2,Ex,1648685844.984823,0.19,44.78327499127165,0,0.0,0.4186004222358809,1.0,107,0,107,1648685844.984823,1648431444.98383,0.0004205974826349,0.19,0.2264852202347703,2400.000008106232,0,0,0,0.0233812534607839,0.001,2400.000007867813,Do nothing
6194,DERAS_6,Ex,1648685848.896342,0.43,44.78327501402418,0,0.0,0.4186004222802114,1.0,107,0,107,1648685848.896342,1648431448.895477,0.0004205974828466,0.43,0.2319922246720213,2400.000008106232,0,0,0,0.01853217231348,0.001,2400.000006914139,Do nothing
5233,DERAS_5,Ex,1648685852.823523,0.15,44.78327500550788,0,0.0,0.4186004223692643,1.0,107,0,107,1648685852.823523,1648431452.822611,0.000420597482769,0.15,0.2239700161250273,2400.0000071525574,0,0,0,0.0234641339401644,0.001,2400.000006914139,Do nothing
1388,DERAS_1,Ex,1648686391.699553,0.27,-35.66205300967448,0,3.5897200378030547,0.0454394941494057,0.490566037735849,27,79,106,1648686391.699553,1648430191.697671,0.0004137392631589,0.27,0.252026979540155,2400.000014066696,0,0,0,0.0240308857872264,0.0011111110987486,600.0000038146973,Do nothing
8117,DERAS_8,Ex,1648686398.116142,0.45,-22.265619976832827,0,2.241164055360507,0.0294890007284277,0.4757281553398058,27,76,103,1648686398.116142,1648438598.114326,0.0004156577854929,0.45,0.1969178258583929,2400.000014066696,0,0,0,0.0139059555270702,0.0016666666540834,600.0000038146973,Do nothing
7156,DTM_7,Err,1648686416.487165,0.26,-473.784145339152,0,11.836995177232074,0.1020430618726903,1.0,0,116,116,1648686416.487165,1648431416.485775,0.0004549019583046,0.26,0.223164495715676,2400.000011920929,0,0,0,0.0223379359594577,0.0011111111049298,600.0000019073486,Do nothing
4273,DTM_4,Ux,1648686420.957296,0.24,-96.69002248927156,0,5.981975891320268,0.0548805127644061,1.0,0,109,109,1648686420.957296,1648439220.95599,0.0004409385089976,0.24,0.1855762282609485,4800.000022888184,0,0,0,0.020074860193222,0.001,600.0000019073486,Do nothing
427,DTM_0,Ex,1648686431.084439,0.32,44.78327497487458,0,0.0,0.4186004220824901,1.0,107,0,107,1648686431.084439,1648432031.083454,0.0004205974826479,0.32,0.2238884918095135,2400.000008106232,0,0,0,0.0212385730748255,0.001,2400.000006914139,Do nothing
9080,DTM_9,Ex,1648686435.847867,0.21,44.78327499911004,0,0.0,0.4186004223084572,1.0,107,0,107,1648686435.847867,1648432035.846918,0.0004205974827079,0.21,0.2222660977864422,2400.000008106232,0,0,0,0.0229204229184765,0.001,2400.000007867813,Do nothing
3312,DTM_3,Ex,1648686440.189522,0.27,44.78327496525665,0,0.0,0.4186004221582048,1.0,107,0,107,1648686440.189522,1648432040.188583,0.000420597482724,0.27,0.2188692140223703,2400.000008106232,0,0,0,0.0218871172797573,0.001,2400.000006914139,Do nothing
2351,DTM_2,Ex,1648686444.984825,0.33,44.78327498678046,0,0.0,0.4186004222774652,1.0,107,0,107,1648686444.984825,1648432044.983832,0.0004205974826349,0.33,0.2305184096624248,2400.000007867813,0,0,0,0.0214874872171171,0.001,2400.000007867813,Do nothing
6195,DTM_6,Ex,1648686448.896343,0.2,44.783275009533,0,0.0,0.4186004224897016,1.0,107,0,107,1648686448.896343,1648432048.895479,0.0004205974828482,0.2,0.2027907536357082,2400.000006914139,0,0,0,0.0217971858153846,0.001,2400.000006914139,Do nothing
5234,DTM_5,Ex,1648686452.823525,0.21,44.78327500118616,0,0.0,0.4186004224124178,1.0,107,0,107,1648686452.823525,1648432052.822614,0.0004205974827705,0.21,0.2246097279064034,2400.000006914139,0,0,0,0.0230645649591556,0.001,2400.000006914139,Do nothing
1389,DTM_1,Ex,1648686991.699557,0.44,-35.88116029483722,0,3.612805411435663,0.0475369133083639,0.4757281553398058,27,76,103,1648686991.699557,1648430791.697681,0.0004020296613807,0.44,0.1896644015314619,2400.000014066696,0,0,0,0.0135924687553655,0.001,600.000002861023,Do nothing
8118,DTM_8,Ex,1648686998.116145,0.22,-32.0307065689288,0,3.22089810791092,0.0361898663810215,0.5344827586206897,27,89,116,1648686998.116145,1648430798.114266,0.0004527712691227,0.22,0.2484501305739415,2400.0000128746037,0,0,0,0.0243672249741088,0.0016666666514343,600.0000038146973,Do nothing
7157,DTM_7,N,1648687016.487168,0.3,-119.39038239104764,0,48.06189096776844,0.4107853928869097,1.0,0,117,117,1648687016.487168,1648431416.485775,0.0004577464763784,0.3,0.2233431829349419,600.0000030994415,0,0,0,0.0216074607059154,0.0011111111049298,600.0000019073486,Do nothing
4274,DER_4,Dis,1648687020.957299,0.4,-150.10952218185773,0,5.574219418158145,0.0493293753819304,1.0,0,113,113,1648687020.957299,1648430220.955936,0.0004400311503123,0.4,0.2543964755345361,4800.000022888184,0,0,0,0.0213757211951223,0.0011111111012505,600.0000021457672,Do nothing
428,DER_0,Ex,1648687031.084441,0.38,45.208845583341294,0,0.0,0.41866124920579,1.0,108,0,108,1648687031.084441,1648430231.083439,0.0004205607460228,0.38,0.2520913138982045,2400.000007867813,0,0,0,0.0217729711030272,0.001,2400.000006914139,Do nothing
9081,DER_9,Ex,1648687035.847869,0.44,45.20884560787284,0,0.0,0.4186612494323986,1.0,108,0,108,1648687035.847869,1648430235.846904,0.0004205607460833,0.44,0.2735384444660932,2400.000007867813,0,0,0,0.0215984022455034,0.001,2400.000007867813,Do nothing
3313,DER_3,Ex,1648687040.189524,0.17,45.20884559185742,0,0.0,0.4186612491160017,1.0,108,0,108,1648687040.189524,1648430240.188569,0.0004205607460997,0.17,0.2713411162536924,2400.0000088214874,0,0,0,0.0259374028827284,0.001,2400.000006914139,Do nothing
2352,DER_2,Ex,1648687044.984827,0.15,45.20884560473755,0,0.0,0.4186612493204547,1.0,108,0,108,1648687044.984827,1648430244.983819,0.0004205607460126,0.15,0.2513829227742287,2400.000008106232,0,0,0,0.0249300097085227,0.001,2400.000007867813,Do nothing
6196,DER_6,Ex,1648687048.896345,0.45,45.20884562748961,0,0.0,0.4186612495727171,1.0,108,0,108,1648687048.896345,1648430248.895466,0.0004205607462243,0.45,0.2746693709128672,2400.000006914139,0,0,0,0.0213521192004563,0.001,2400.000006914139,Do nothing
5235,DER_5,Ex,1648687052.823527,0.31,45.20884560117857,0,0.0,0.4186612494541655,1.0,108,0,108,1648687052.823527,1648430252.822601,0.000420560746147,0.31,0.2320093642751174,2400.0000071525574,0,0,0,0.0220074108269725,0.001,2400.000006914139,Do nothing
1390,DER_1,Ex,1648687591.69956,0.35,-45.32441237389559,0,4.561240898282462,0.0506804544253606,0.5254237288135593,28,90,118,1648687591.69956,1648431391.697686,0.0004605776703235,0.35,0.2499256889643351,2400.0000128746037,0,0,0,0.0223512251507133,0.0011904761819612,600.0000030994415,Do nothing
8119,DER_8,Ex,1648687598.116149,0.22,-28.773724991515728,0,2.8970340077915635,0.0336864419510646,0.5087719298245614,28,86,114,1648687598.116149,1648430198.114256,0.0004428904396332,0.22,0.2827972679868413,2400.000014066696,0,0,0,0.0262654072515556,0.0016666666441493,600.0000038146973,Do nothing
7158,DERAS_7,Dis,1648687616.487171,0.42,-513.6059078439956,0,12.833827519933028,0.1115985001733306,1.0,0,115,115,1648687616.487171,1648430816.48577,0.0004478193121987,0.42,0.2412411116056513,2400.000011920929,0,0,0,0.0196473429634504,0.001,600.0000019073486,Do nothing
4275,DERAS_4,Ind,1648687620.957302,0.25,-134.34982521633913,0,4.489613237498819,0.0419590022196151,1.0,0,107,107,1648687620.957302,1648433820.955962,0.0004215918023443,0.25,0.2270763788791914,1800.000009059906,0,0,0,0.0226875719442662,0.0033333333161142,600.0000019073486,Do nothing
429,DCM_0,Ex,1648687631.084443,0.39,45.20884559355218,0,0.0,0.4186612492166734,1.0,108,0,108,1648687631.084443,1648430831.083448,0.0004205607460337,0.39,0.2449572862353083,2400.000008106232,0,0,0,0.0209239529758766,0.001,2400.0000071525574,Do nothing
9082,DCM_9,Ex,1648687635.847871,0.32,45.20884561342315,0,0.0,0.418661249400137,1.0,108,0,108,1648687635.847871,1648430835.846912,0.0004205607460927,0.32,0.2227053482885259,2400.000008106232,0,0,0,0.0211032155831842,0.001,2400.000007867813,Do nothing
3314,DCM_3,Ex,1648687640.189526,0.35,45.208845592916646,0,0.0,0.4186612494180169,1.0,108,0,108,1648687640.189526,1648430840.188578,0.0004205607461107,0.35,0.2276402402235418,2400.000008106232,0,0,0,0.0207260497334777,0.001,2400.000007867813,Do nothing
2353,DCM_2,Ex,1648687644.984829,0.42,45.20884560130567,0,0.0,0.418661249372151,1.0,108,0,108,1648687644.984829,1648430844.983827,0.0004205607460228,0.42,0.249202943190488,2400.000007867813,0,0,0,0.020305879220713,0.001,2400.000007867813,Do nothing
6197,DCM_6,Ex,1648687648.896347,0.41,45.20884561058444,0,0.0,0.4186612495404555,1.0,108,0,108,1648687648.896347,1648430848.895474,0.0004205607462336,0.41,0.2295909661565214,2400.0000071525574,0,0,0,0.0190135352256855,0.001,2400.000006914139,Do nothing
5236,DCM_5,Ex,1648687652.823529,0.22,45.20884559770432,0,0.0,0.4186612495054731,1.0,108,0,108,1648687652.823529,1648430852.822609,0.0004205607461567,0.22,0.2463768928896357,2400.000006914139,0,0,0,0.0242176806678488,0.001,2400.000006914139,Do nothing
1391,DCM_1,Ex,1648688191.699564,0.36,-35.209307532350046,0,3.548391572714233,0.0466893627988714,0.4615384615384615,28,76,104,1648688191.699564,1648432591.697695,0.0004068857560232,0.36,0.2006561245801364,2400.000014066696,0,0,0,0.0182251473838109,0.001,600.0000030994415,Do nothing
8120,DCM_8,Ex,1648688198.116152,0.15,-22.699755513995584,0,2.288711410115729,0.0326958772873675,0.4285714285714286,28,70,98,1648688198.116152,1648433198.114286,0.0003843137226777,0.15,0.2135938049903277,2400.000013113022,0,0,0,0.0227543630936915,0.0012499999910593,600.0000038146973,Do nothing
7159,DTM_7,Ux,1648688216.487174,0.25,-484.7267636065535,0,24.33269149610787,0.2062092499670158,1.0,0,118,118,1648688216.487174,1648431416.485775,0.000459501555129,0.25,0.2234048885299999,1200.0000059604645,0,0,0,0.0224249552459149,0.0011111111049298,600.0000019073486,Do nothing
4276,DER_4,Ux,1648688220.957305,0.34,-56.23548793540076,0,22.59159743218385,0.1981719072998583,1.0,0,114,114,1648688220.957305,1648430220.955936,0.0004418604627716,0.34,0.2545946318411691,1200.0000059604645,0,0,0,0.0228730701909549,0.0011111111012505,600.0000021457672,Do nothing
430,DERAS_0,Ex,1648688231.084445,0.2,45.20884558927293,0,0.0,0.4186612491770267,1.0,108,0,108,1648688231.084445,1648431431.083451,0.0004205607460357,0.2,0.2130427496617055,2400.000008106232,0,0,0,0.0223688418485961,0.001,2400.000006914139,Do nothing
9083,DERAS_9,Ex,1648688235.847873,0.19,45.20884560910154,0,0.0,0.4186612494436708,1.0,108,0,108,1648688235.847873,1648431435.846915,0.0004205607460946,0.19,0.2327367590570771,2400.000007867813,0,0,0,0.0236405597012754,0.001,2400.000007867813,Do nothing
3315,DERAS_3,Ex,1648688240.189528,0.33,45.20884559761959,0,0.0,0.4186612494199604,1.0,108,0,108,1648688240.189528,1648431440.188581,0.0004205607461126,0.33,0.2331042652821459,2400.000008106232,0,0,0,0.0215982341975877,0.001,2400.000007867813,Do nothing
2354,DERAS_2,Ex,1648688244.984831,0.33,45.20884560147514,0,0.0,0.4186612493317269,1.0,108,0,108,1648688244.984831,1648431444.98383,0.000420560746024,0.33,0.2267248377805231,2400.000008106232,0,0,0,0.0211373236522187,0.001,2400.000007867813,Do nothing
6198,DERAS_6,Ex,1648688248.896349,0.3,45.20884560626283,0,0.0,0.4186612495839893,1.0,108,0,108,1648688248.896349,1648431448.895477,0.0004205607462356,0.3,0.232149650077873,2400.000006914139,0,0,0,0.022165132077179,0.001,2400.000006914139,Do nothing
5237,DERAS_5,Ex,1648688252.823531,0.39,45.20884561588055,0,0.0,0.4186612493395008,1.0,108,0,108,1648688252.823531,1648431452.822611,0.0004205607461571,0.39,0.2243543447914045,2400.000007867813,0,0,0,0.0192433826321671,0.001,2400.000006914139,Do nothing
1392,DERAS_1,Ex,1648688791.699568,0.32,-34.62489454184718,0,3.48886576150216,0.0441628577405336,0.4766355140186916,28,79,107,1648688791.699568,1648430191.697671,0.0004137664316127,0.32,0.2521839611116558,2400.0000150203705,0,0,0,0.0230956442584772,0.0011111110987486,600.0000038146973,Do nothing
8121,DERAS_8,Ex,1648688798.116155,0.37,-21.58594853320909,0,2.174985358194371,0.0286182283972943,0.4615384615384615,28,76,104,1648688798.116155,1648438598.114326,0.0004156674629887,0.37,0.1973175537432465,2400.0000128746037,0,0,0,0.017564507385664,0.0016666666540834,600.0000038146973,Do nothing
7160,DER_7,Dis,1648688816.487177,0.4,-63.031425934625325,0,7.552866285128944,0.0778646008776179,1.0,0,97,97,1648688816.487177,1648441616.485829,0.000392394819867,0.4,0.1600173306859897,3000.000014781952,0,0,0,0.0121527752493738,0.001,600.0000019073486,Do nothing
4277,DCM_4,Dis,1648688820.957308,0.3,-60.49628283520507,0,1.717702566319196,0.0168402212384234,1.0,0,102,102,1648688820.957308,1648430820.955944,0.0003953488351191,0.3,0.2484950088570259,4200.000020980835,0,0,0,0.0232243359032338,0.003333333310816,600.0000021457672,Do nothing
431,DTM_0,Ex,1648688831.084447,0.43,45.20884558490893,0,0.0,0.4186612492201716,1.0,108,0,108,1648688831.084447,1648432031.083454,0.0004205607460372,0.43,0.2243644999115701,2400.000007867813,0,0,0,0.0177258280502959,0.001,2400.000006914139,Do nothing
9084,DTM_9,Ex,1648688835.847875,0.43,45.20884560931337,0,0.0,0.4186612494036353,1.0,108,0,108,1648688835.847875,1648432035.846918,0.0004205607460962,0.43,0.2227458527569124,2400.000008106232,0,0,0,0.0175739360621196,0.001,2400.000007867813,Do nothing
3316,DTM_3,Ex,1648688840.18953,0.39,45.20884559308612,0,0.0,0.4186612492951896,1.0,108,0,108,1648688840.18953,1648432040.188583,0.0004205607461126,0.39,0.2192644352370993,2400.000007867813,0,0,0,0.0187899838311423,0.001,2400.000006914139,Do nothing
2355,DTM_2,Ex,1648688844.984834,0.25,45.20884560596624,0,0.0,0.4186612491638111,1.0,108,0,108,1648688844.984834,1648432044.983832,0.0004205607460224,0.25,0.2305634017879157,2400.000009059906,0,0,0,0.0228568919525462,0.001,2400.000007867813,Do nothing
6199,DTM_6,Ex,1648688848.896351,0.4,45.20884562888778,0,0.0,0.4186612493756493,1.0,108,0,108,1648688848.896351,1648432048.895479,0.0004205607462352,0.4,0.2032462022416303,2400.000008106232,0,0,0,0.0169669138608871,0.001,2400.000006914139,Do nothing
5238,DTM_5,Ex,1648688852.823533,0.22,45.20884562054112,0,0.0,0.4186612492990766,1.0,108,0,108,1648688852.823533,1648432052.822614,0.0004205607461583,0.22,0.2245990818835249,2400.000008106232,0,0,0,0.0228528516548108,0.001,2400.000006914139,Do nothing
