,Actor,Message Eval Catagory,Current Time,Transit Time,trust score,reputation,distrust score,certainty,relative factor of certainty,expected message count,unexpected message count,total message count,time stamp,registration date,communication frequency,message transit time,average transit time,time since last communication,timeout count,alert count,other action count,SD transit time,Max CommFreq,Min TSLC,DTM response
3458,DTM_3,Ex,1648773379.768365,0.19,60.37511150956623,0,0.0,0.4192671651122331,1.0,144,0,144,1648773379.768365,1648430179.767125,0.0004195804180644,0.19,0.2449078053579185,2400.0000088214874,0,0,0,0.0210554163131685,0.001,2400.000007867813,Do nothing
8263,DTM_8,Ex,1648773383.628725,0.42,60.37511150889042,0,0.0,0.4192671650656313,1.0,144,0,144,1648773383.628725,1648430183.627481,0.0004195804180594,0.42,0.2157880984734556,2400.000009059906,0,0,0,0.0150156281619708,0.001,2400.000007867813,Do nothing
7302,DTM_7,Ex,1648773387.996372,0.22,60.37511150002055,0,0.0,0.4192671652141748,1.0,144,0,144,1648773387.996372,1648430187.995079,0.0004195804179997,0.22,0.2245879145852506,2400.000007867813,0,0,0,0.0197905266392055,0.001,2400.000007867813,Do nothing
575,DTM_0,Ex,1648773392.442996,0.24,60.37511152675691,0,0.0,0.4192671651486409,1.0,144,0,144,1648773392.442996,1648430192.44182,0.0004195804181425,0.24,0.2231507337364834,2400.000008106232,0,0,0,0.0195033779706675,0.001,2400.000006914139,Do nothing
5380,DTM_5,N,1648773401.635572,0.33,-77.6232915288239,0,5.517789822331898,0.0405719839877345,1.0,0,136,136,1648773401.635572,1648429001.633789,0.000394889661138,0.33,0.2799695664761851,4200.000020980835,0,0,0,0.0213856317022846,0.0013888888811623,600.0000019073486,Do nothing
2497,DTM_2,N,1648773406.230233,0.27,-564.4989784412318,0,56.75978834159864,0.4054270595828474,1.0,0,140,140,1648773406.230233,1648428406.228392,0.0004057970992837,0.27,0.253962748706789,600.000002861023,0,0,0,0.0208177096998197,0.001,600.0000019073486,Do nothing
9224,DER_9,Dis,1648773410.688497,0.27,-159.28155441020743,0,15.970295771818432,0.1247679357173315,1.0,0,128,128,1648773410.688497,1648432010.686706,0.0003749267701479,0.27,0.1665126260978917,1800.000009059906,0,0,0,0.0155077559805326,0.001,600.0000019073486,Do nothing
6341,DER_6,N,1648773414.630479,0.44,-64.52316957310639,0,3.474676460171485,0.0236372548310985,1.0,0,147,147,1648773414.630479,1648434414.62854,0.0004336283161037,0.44,0.2223088233707054,6600.000033140183,0,0,0,0.0148112202789189,0.0016666666583882,600.000002861023,Do nothing
1536,DER_1,Ux,1648773418.597741,0.4,-108.32727766180288,0,4.322700521682305,0.0275331243419255,1.0,0,157,157,1648773418.597741,1648431418.596045,0.000459064325209,0.4,0.2394440734873552,3000.0000138282776,0,0,0,0.0174359047314444,0.0033333333161142,600.0000019073486,Do nothing
4420,DER_4,Ex,1648773975.293312,0.17,60.79373895102964,0,0.0,0.4192622226315027,1.0,145,0,145,1648773975.293312,1648428375.292119,0.0004195601837368,0.17,0.2327919358586604,2400.000008106232,0,0,0,0.0205422616826994,0.001,2400.000006914139,Do nothing
3459,DER_3,Ex,1648773979.768367,0.22,60.79373893400975,0,0.0,0.4192622227229012,1.0,145,0,145,1648773979.768367,1648428379.767112,0.0004195601836615,0.22,0.2445344688135997,2400.000008106232,0,0,0,0.0208128329344963,0.001,2400.000007867813,Do nothing
8264,DER_8,Ex,1648773983.628727,0.35,60.79373896369952,0,0.0,0.4192622225516736,1.0,145,0,145,1648773983.628727,1648428383.627468,0.0004195601836569,0.35,0.2362020698825341,2400.000009059906,0,0,0,0.0184449044282183,0.001,2400.000007867813,Do nothing
7303,DER_7,Ex,1648773987.996374,0.43,60.79373894824224,0,0.0,0.41926222269687,1.0,145,0,145,1648773987.996374,1648428387.995063,0.0004195601835938,0.43,0.2708584869116656,2400.000007867813,0,0,0,0.0187249098968513,0.001,2400.000007867813,Do nothing
576,DER_0,Ex,1648773992.442997,0.26,60.79373894461022,0,0.0,0.4192622228385956,1.0,145,0,145,1648773992.442997,1648428392.441803,0.0004195601837356,0.26,0.2557586393207244,2400.000006914139,0,0,0,0.0210081264444374,0.001,2400.000006914139,Do nothing
5381,DCM_5,Dis,1648774001.635575,0.22,-275.3177019363863,0,41.39913902496461,0.2464234465771703,1.0,0,168,168,1648774001.635575,1648433201.633812,0.0004929577439285,0.22,0.1950887152424238,1200.0000059604645,0,0,0,0.0181271617659704,0.001,600.0000021457672,Do nothing
2498,DERAS_2,N,1648774006.230236,0.32,-93.60655218467107,0,10.633845248138856,0.0664615328008678,1.0,0,160,160,1648774006.230236,1648430206.228408,0.0004653868503469,0.32,0.2062809473097152,4200.000020980835,0,0,0,0.0171560168106576,0.001,600.0000019073486,Do nothing
9225,DTM_9,Dis,1648774010.6885,0.38,-556.4073324191538,0,27.926038880262745,0.2009067545342643,1.0,0,139,139,1648774010.6885,1648428410.68668,0.0004021990719561,0.38,0.2637187553856253,1200.0000059604645,0,0,0,0.019502268546135,0.001,600.0000019073486,Do nothing
6342,DER_6,Err,1648774014.630482,0.33,-34.98313715002584,0,38.67599134819076,0.2613242658661537,1.0,0,148,148,1648774014.630482,1648434414.62854,0.0004358068290744,0.33,0.222495140285289,600.000002861023,0,0,0,0.0180004357735437,0.0016666666583882,600.000002861023,Do nothing
1537,DERAS_1,Err,1648774018.597743,0.44,-148.3804238119939,0,4.958465828398992,0.0378508841862518,1.0,0,131,131,1648774018.597743,1648428418.596023,0.0003790509240394,0.44,0.2491158298360661,1800.0000081062317,0,0,0,0.0169094455046935,0.0033333332896232,600.0000019073486,Do nothing
4421,DCM_4,Ex,1648774575.293313,0.16,60.7937389460039,0,0.0,0.4192622228481403,1.0,145,0,145,1648774575.293313,1648428975.292127,0.0004195601837452,0.16,0.2587118953798913,2400.000006914139,0,0,0,0.0217938248663679,0.001,2400.000006914139,Do nothing
3460,DCM_3,Ex,1648774579.768369,0.15,60.793738935023335,0,0.0,0.4192622227717821,1.0,145,0,145,1648774579.768369,1648428979.76712,0.0004195601836688,0.15,0.264017005084032,2400.000007867813,0,0,0,0.022054868078104,0.001,2400.000007867813,Do nothing
8265,DCM_8,Ex,1648774583.628729,0.21,60.79373895850486,0,0.0,0.4192622225574584,1.0,145,0,145,1648774583.628729,1648428983.627475,0.0004195601836627,0.21,0.2585814187259048,2400.000009059906,0,0,0,0.0215651089203218,0.001,2400.000007867813,Do nothing
7304,DCM_7,Ex,1648774587.996376,0.45,60.79373895571749,0,0.0,0.4192622226647648,1.0,145,0,145,1648774587.996376,1648428987.995073,0.0004195601836033,0.45,0.2460151925090781,2400.000008106232,0,0,0,0.0163262169190308,0.001,2400.000007867813,Do nothing
577,DCM_0,Ex,1648774592.442999,0.21,60.79373895225439,0,0.0,0.4192622228495866,1.0,145,0,145,1648774592.442999,1648428992.441814,0.0004195601837466,0.21,0.2294083779795104,2400.000006914139,0,0,0,0.0200988555529005,0.001,2400.000006914139,Do nothing
5382,DERAS_5,Ux,1648774601.635578,0.35,-578.6971630452136,0,8.225157310010315,0.0583344490071653,1.0,0,141,141,1648774601.635578,1648429601.633793,0.0004086956500595,0.35,0.2139008341133305,4200.000020980835,0,0,0,0.0169562694748559,0.001,600.0000019073486,Do nothing
2499,DTM_2,Err,1648774606.230239,0.3,-571.6521540118149,0,28.68826531054956,0.2034628745429046,1.0,0,141,141,1648774606.230239,1648428406.228392,0.0004072790272898,0.3,0.2540422603670536,1200.0000059604645,0,0,0,0.0203868760357416,0.001,600.0000019073486,Do nothing
9226,DCM_9,Ux,1648774610.688503,0.19,-68.98296263353721,0,3.4355450351114047,0.0223087339942299,1.0,0,154,154,1648774610.688503,1648429610.686692,0.000446376809251,0.19,0.2428289045663353,3600.000018119812,0,0,0,0.0209168630476056,0.003333333310816,600.0000019073486,Do nothing
6343,DTM_6,Ind,1648774614.630485,0.25,-45.20175328615558,0,3.609846483122755,0.0250683783550191,1.0,0,144,144,1648774614.630485,1648430214.628514,0.000418118464506,0.25,0.218339791843119,3000.0000150203705,0,0,0,0.0190796475716183,0.003333333310816,600.000002861023,Do nothing
1538,DTM_1,Err,1648774618.597746,0.37,-68.62116381652532,0,6.871090065846375,0.0446174679600413,1.0,0,154,154,1648774618.597746,1648429618.596035,0.0004463768093805,0.37,0.2383872614220112,1800.000007867813,0,0,0,0.0181118352872537,0.0033333333161142,600.0000019073486,Do nothing
4422,DERAS_4,Ex,1648775175.293315,0.42,60.79373894621507,0,0.0,0.4192622228495866,1.0,145,0,145,1648775175.293315,1648429575.29213,0.0004195601837466,0.42,0.2359515597479224,2400.000006914139,0,0,0,0.0165462510925707,0.001,2400.000006914139,Do nothing
3461,DERAS_3,Ex,1648775179.768371,0.34,60.793738935234494,0,0.0,0.419262222731289,1.0,145,0,145,1648775179.768371,1648429579.767123,0.0004195601836699,0.34,0.2288627372614217,2400.000008106232,0,0,0,0.0181630879829782,0.001,2400.000007867813,Do nothing
8266,DERAS_8,Ex,1648775183.628731,0.16,60.79373894038692,0,0.0,0.4192622227252151,1.0,145,0,145,1648775183.628731,1648429583.627478,0.0004195601836638,0.16,0.2136030665243352,2400.000008106232,0,0,0,0.019589675550824,0.001,2400.000007867813,Do nothing
7305,DERAS_7,Ex,1648775187.996378,0.18,60.79373894980488,0,0.0,0.4192622227075717,1.0,145,0,145,1648775187.996378,1648429587.995076,0.0004195601836045,0.18,0.2265779073287107,2400.000007867813,0,0,0,0.0201452588021191,0.001,2400.000007867813,Do nothing
578,DERAS_0,Ex,1648775192.443001,0.45,60.793738946384,0,0.0,0.4192622228507435,1.0,145,0,145,1648775192.443001,1648429592.441817,0.0004195601837478,0.45,0.2166138205131253,2400.000006914139,0,0,0,0.0138713962175864,0.001,2400.000006914139,Do nothing
5383,DERAS_5,Err,1648775201.63558,0.19,-82.83491759017481,0,58.29676641246579,0.4105406085384915,1.0,0,142,142,1648775201.63558,1648429601.633793,0.0004108796275051,0.19,0.2138596257786523,600.0000021457672,0,0,0,0.0194217256454454,0.001,600.0000019073486,Do nothing
2500,DER_2,Ind,1648775206.230242,0.41,-55.148201041976,0,8.249787051468147,0.0629754736753293,1.0,0,131,131,1648775206.230242,1648429006.228401,0.0003783939898999,0.41,0.2465705212881783,3600.000018119812,0,0,0,0.0176047914929098,0.001,600.0000019073486,Do nothing
9227,DERAS_9,N,1648775210.688506,0.19,-658.3096946924762,0,5.406140548847091,0.0342160794230828,1.0,0,158,158,1648775210.688506,1648429010.686688,0.0004563835909021,0.19,0.2639569418214147,7200.000036001205,0,0,0,0.021913357015541,0.0011111111043412,600.000002861023,Do nothing
6344,DCM_6,Ind,1648775214.630488,0.45,-462.14410001682825,0,6.5687020689604445,0.0465865394961733,1.0,0,141,141,1648775214.630488,1648429614.62851,0.0004079861087761,0.45,0.233843293942807,4200.000020980835,0,0,0,0.0153488383034742,0.0012499999916801,600.000002861023,Do nothing
1539,DTM_1,Dis,1648775218.597749,0.26,-69.15707533806416,0,20.84605153446472,0.1344906550610627,1.0,0,155,155,1648775218.597749,1648429618.596035,0.000448495368146,0.26,0.238424524764387,600.0000030994415,0,0,0,0.0200519710217003,0.0033333333161142,600.0000019073486,Do nothing
4423,DTM_4,Ex,1648775775.293317,0.39,60.79373895225439,0,0.0,0.4192622228076473,1.0,145,0,145,1648775775.293317,1648430175.292132,0.0004195601837463,0.39,0.2113654705050176,2400.0000071525574,0,0,0,0.0156236937484561,0.001,2400.000006914139,Do nothing
3462,DTM_3,Ex,1648775779.768373,0.31,60.79373894127381,0,0.0,0.419262222731289,1.0,145,0,145,1648775779.768373,1648430179.767125,0.0004195601836699,0.31,0.2450198401163386,2400.000008106232,0,0,0,0.0196890158322758,0.001,2400.000007867813,Do nothing
8267,DTM_8,Ex,1648775783.628733,0.39,60.79373893451653,0,0.0,0.4192622227683112,1.0,145,0,145,1648775783.628733,1648430183.627481,0.0004195601836653,0.39,0.2160879468409711,2400.000007867813,0,0,0,0.0159819567036909,0.001,2400.000007867813,Do nothing
7306,DTM_7,Ex,1648775787.99638,0.23,60.79373895605535,0,0.0,0.4192622226670787,1.0,145,0,145,1648775787.99638,1648430187.995079,0.0004195601836057,0.23,0.2245972297064464,2400.000008106232,0,0,0,0.0196237211338662,0.001,2400.000007867813,Do nothing
579,DTM_0,Ex,1648775792.443003,0.23,60.79373894655293,0,0.0,0.4192622228519004,1.0,145,0,145,1648775792.443003,1648430192.44182,0.0004195601837489,0.23,0.2231625224908096,2400.000006914139,0,0,0,0.0195460195811286,0.001,2400.000006914139,Do nothing
5384,DERAS_5,Ind,1648775801.635583,0.23,-587.0730702100428,0,59.020653311058105,0.4127318413360706,1.0,0,143,143,1648775801.635583,1648429601.633793,0.0004130560348374,0.23,0.2138874061129404,600.000002861023,0,0,0,0.0190360420419842,0.001,600.0000019073486,Do nothing
2501,DERAS_2,Dis,1648775806.230244,0.43,-107.00306780939724,0,24.992986487778637,0.1552359409178797,1.0,0,161,161,1648775806.230244,1648430206.228408,0.0004658564790068,0.43,0.2066660059201976,1800.000007867813,0,0,0,0.0138007254471599,0.001,600.0000019073486,Do nothing
9228,DER_9,Dis,1648775810.688509,0.39,-160.95063707535763,0,12.08165969586354,0.0936562767121204,1.0,0,129,129,1648775810.688509,1648432010.686706,0.0003752181481195,0.39,0.1668972859497025,2400.000011920929,0,0,0,0.0117250990825811,0.001,600.0000019073486,Do nothing
6345,DER_6,Dis,1648775814.630491,0.23,-389.3731561405691,0,12.99829607047584,0.0872368863790324,1.0,0,149,149,1648775814.630491,1648434414.62854,0.0004364381931708,0.23,0.2225080574276551,1800.000009059906,0,0,0,0.0195104719756477,0.0016666666583882,600.000002861023,Do nothing
1540,DER_1,Dis,1648775818.597752,0.23,-43.502336460242304,0,5.434395628546974,0.0343949090414365,1.0,0,158,158,1648775818.597752,1648431418.596045,0.000458768871129,0.23,0.2394278186276523,2400.000011205673,0,0,0,0.0204095969451891,0.0033333333161142,600.0000019073486,Do nothing
4424,DER_4,Ex,1648776375.293319,0.29,61.2122845041994,0,0.0,0.4192568127463505,1.0,146,0,146,1648776375.293319,1648428375.292119,0.0004195402284384,0.29,0.232890231501515,2400.000006914139,0,0,0,0.0192947913253826,0.001,2400.000006914139,Do nothing
3463,DER_3,Ex,1648776379.768375,0.4,61.21228451754358,0,0.0,0.4192568126705199,1.0,146,0,146,1648776379.768375,1648428379.767112,0.0004195402283625,0.4,0.2448015917194183,2400.000007867813,0,0,0,0.0177288517560127,0.001,2400.000007867813,Do nothing
8268,DER_8,Ex,1648776383.628735,0.38,61.21228449254436,0,0.0,0.4192568126239874,1.0,146,0,146,1648776383.628735,1648428383.627468,0.0004195402283576,0.38,0.2364491453638356,2400.000008106232,0,0,0,0.0176895163250082,0.001,2400.000007867813,Do nothing
7307,DER_7,Ex,1648776387.996382,0.45,61.21228451374302,0,0.0,0.4192568125613697,1.0,146,0,146,1648776387.996382,1648428387.995063,0.0004195402282949,0.45,0.2711662901987589,2400.000008106232,0,0,0,0.0181100389286796,0.001,2400.000007867813,Do nothing
580,DER_0,Ex,1648776392.443005,0.18,61.21228453443496,0,0.0,0.4192568125355183,1.0,146,0,146,1648776392.443005,1648428392.441803,0.0004195402284358,0.18,0.2556284698373555,2400.000008106232,0,0,0,0.0215279118710298,0.001,2400.000006914139,Do nothing
5385,DTM_5,Ind,1648776401.635586,0.29,-55.583618063196326,0,7.771653908854094,0.0567274007945554,1.0,0,137,137,1648776401.635586,1648429001.633789,0.0003943580866187,0.29,0.2799868008980474,3000.000014066696,0,0,0,0.021838003759972,0.0013888888811623,600.0000019073486,Do nothing
2502,DCM_2,Ind,1648776406.230248,0.32,-382.1093094859479,0,4.20811439298223,0.028433205357988,1.0,0,148,148,1648776406.230248,1648429606.228405,0.0004267589366017,0.32,0.2348526478277359,5400.000026941299,0,0,0,0.0189008918976516,0.0016666666583882,600.0000019073486,Do nothing
9229,DTM_9,Ux,1648776410.688512,0.42,-281.2694563479701,0,14.067619952174038,0.1004829996583859,1.0,0,140,140,1648776410.688512,1648428410.68668,0.0004022988484568,0.42,0.2639872798609077,2400.0000121593475,0,0,0,0.0184768151283031,0.001,600.0000019073486,Do nothing
6346,DERAS_6,Dis,1648776414.630494,0.18,-186.82492838753515,0,3.102746324440956,0.0211071178533398,1.0,0,147,147,1648776414.630494,1648428414.628497,0.0004224137906791,0.18,0.2471896648946286,3600.000018119812,0,0,0,0.0211259895999293,0.0033333332830005,600.000002861023,Do nothing
1541,DTM_1,Ind,1648776418.597754,0.26,-209.80542189525784,0,10.521638698300093,0.06744640191218,1.0,0,156,156,1648776418.597754,1648429618.596035,0.0004498269873897,0.26,0.2384615960276784,1200.0000050067902,0,0,0,0.02001943859425,0.0033333333161142,600.0000019073486,Do nothing
4425,DCM_4,Ex,1648776975.293321,0.15,61.21228453582848,0,0.0,0.4192568125869338,1.0,146,0,146,1648776975.293321,1648428975.292127,0.0004195402284456,0.15,0.2585254255764952,2400.000007867813,0,0,0,0.0217306302691848,0.001,2400.000006914139,Do nothing
3464,DCM_3,Ex,1648776979.768377,0.26,61.212284524680186,0,0.0,0.4192568126357642,1.0,146,0,146,1648776979.768377,1648428979.76712,0.0004195402283694,0.26,0.2640101148523269,2400.000008106232,0,0,0,0.0213405755603667,0.001,2400.000007867813,Do nothing
8269,DCM_8,Ex,1648776983.628737,0.27,61.21228449338892,0,0.0,0.4192568126716688,1.0,146,0,146,1648776983.628737,1648428983.627475,0.0004195402283636,0.27,0.2586010046286048,2400.000007867813,0,0,0,0.020953146377112,0.001,2400.000007867813,Do nothing
7308,DCM_7,Ex,1648776987.996384,0.26,61.212284509055664,0,0.0,0.4192568126127851,1.0,146,0,146,1648776987.996384,1648428987.995073,0.0004195402283047,0.26,0.2460391801720128,2400.000007867813,0,0,0,0.0204083371138664,0.001,2400.000007867813,Do nothing
581,DCM_0,Ex,1648776992.443007,0.39,61.21228453603964,0,0.0,0.4192568125464333,1.0,146,0,146,1648776992.443007,1648428992.441814,0.0004195402284467,0.39,0.2296838353071613,2400.000008106232,0,0,0,0.0169420430450855,0.001,2400.000006914139,Do nothing
5386,DERAS_5,Err,1648777001.635589,0.23,-594.3338515239418,0,29.822277853365712,0.2070991517594841,1.0,0,144,144,1648777001.635589,1648429601.633793,0.000414507769878,0.23,0.2139150434952509,1200.0000059604645,0,0,0,0.0190048441510278,0.001,600.0000019073486,Do nothing
2503,DERAS_2,Dis,1648777006.23025,0.39,-251.48222428696516,0,37.82588485094058,0.2334931163638307,1.0,0,162,162,1648777006.23025,1648430206.228408,0.0004671280252008,0.39,0.2069804724623586,1200.0000059604645,0,0,0,0.0152572564433249,0.001,600.0000019073486,Do nothing
9230,DER_9,Ind,1648777010.688515,0.28,-121.7531597257566,0,24.455930085490994,0.1881225391191615,1.0,0,130,130,1648777010.688515,1648432010.686706,0.0003768115922272,0.28,0.1670912871744886,1200.0000059604645,0,0,0,0.0152540078244571,0.001,600.0000019073486,Do nothing
6347,DTM_6,Ind,1648777014.630497,0.25,-36.34914861477774,0,4.543699956984495,0.0313358617723068,1.0,0,145,145,1648777014.630497,1648430214.628514,0.0004181084174478,0.25,0.2183940975174875,2400.000011920929,0,0,0,0.0190170408966373,0.003333333310816,600.000002861023,Do nothing
1542,DTM_1,Dis,1648777018.597757,0.4,-105.89085100212272,0,21.277541416166724,0.1355257415042466,1.0,0,157,157,1648777018.597757,1648429618.596035,0.0004519286103101,0.4,0.2387386773380941,600.0000030994415,0,0,0,0.0172968481202638,0.0033333333161142,600.0000019073486,Do nothing
4426,DERAS_4,Ex,1648777575.293323,0.36,61.21228453603964,0,0.0,0.4192568125464333,1.0,146,0,146,1648777575.293323,1648429575.29213,0.0004195402284467,0.36,0.2361639714606828,2400.000008106232,0,0,0,0.0181241446462835,0.001,2400.000006914139,Do nothing
3465,DERAS_3,Ex,1648777579.768379,0.18,61.2122845187682,0,0.0,0.4192568126788497,1.0,146,0,146,1648777579.768379,1648429579.767123,0.0004195402283708,0.18,0.2287790681907686,2400.000007867813,0,0,0,0.0201867082986434,0.001,2400.000007867813,Do nothing
8270,DERAS_8,Ex,1648777583.628739,0.24,61.21228451788141,0,0.0,0.4192568126308811,1.0,146,0,146,1648777583.628739,1648429583.627478,0.0004195402283645,0.24,0.2136482667528894,2400.000008106232,0,0,0,0.0188572775655656,0.001,2400.000007867813,Do nothing
7309,DERAS_7,Ex,1648777587.996386,0.45,61.21228451530548,0,0.0,0.4192568125719975,1.0,146,0,146,1648777587.996386,1648429587.995076,0.0004195402283056,0.45,0.2269604794052027,2400.000008106232,0,0,0,0.0147256522133991,0.001,2400.000007867813,Do nothing
582,DERAS_0,Ex,1648777592.443009,0.23,61.21228453620855,0,0.0,0.4192568125895189,1.0,146,0,146,1648777592.443009,1648429592.441817,0.0004195402284481,0.23,0.2166367420533426,2400.000007867813,0,0,0,0.0191391904728945,0.001,2400.000006914139,Do nothing
5387,DER_5,N,1648777601.635592,0.31,-465.940784506968,0,5.135709559757835,0.0383261907444614,1.0,0,134,134,1648777601.635592,1648428401.63378,0.0003837342477224,0.31,0.2576717131134416,5400.000025987625,0,0,0,0.0203495238514625,0.0011111111012505,600.0000019073486,Do nothing
2504,DTM_2,Dis,1648777606.230253,0.21,-288.91728185092467,0,11.539153749443145,0.081261646122839,1.0,0,142,142,1648777606.230253,1648428406.228392,0.0004066437549919,0.21,0.2539668455376579,3000.000014066696,0,0,0,0.0212481749883143,0.001,600.0000019073486,Do nothing
9231,DCM_9,Ux,1648777610.688518,0.22,-34.57853769105635,0,4.140457138410217,0.0267126266994207,1.0,0,155,155,1648777610.688518,1648429610.686692,0.0004454022965134,0.22,0.2427898139763245,3000.0000150203705,0,0,0,0.020617074514715,0.003333333310816,600.0000019073486,Do nothing
6348,DER_6,Ind,1648777614.6305,0.21,-130.85532956854874,0,13.1046361182887,0.0873642407885913,1.0,0,150,150,1648777614.6305,1648434414.62854,0.0004370629345668,0.21,0.2224866395211009,1800.000009059906,0,0,0,0.0196501708310482,0.0016666666583882,600.000002861023,Do nothing
1543,DERAS_1,N,1648777618.59776,0.26,-49.96316712585244,0,2.491451469420472,0.0188746323440944,1.0,0,132,132,1648777618.59776,1648428418.596023,0.000378006870972,0.26,0.249134467113744,3600.000016927719,0,0,0,0.0205542658270672,0.0033333332896232,600.0000019073486,Do nothing
4427,DTM_4,Ex,1648778175.293325,0.45,61.21228452991652,0,0.0,0.4192568125880827,1.0,146,0,146,1648778175.293325,1648430175.292132,0.0004195402284467,0.45,0.2117733927776586,2400.000007867813,0,0,0,0.0133696045643485,0.001,2400.000006914139,Do nothing
3466,DTM_3,Ex,1648778179.768381,0.28,61.2122845187682,0,0.0,0.4192568126369131,1.0,146,0,146,1648778179.768381,1648430179.767125,0.0004195402283705,0.28,0.2450796352614389,2400.000008106232,0,0,0,0.0200720103667017,0.001,2400.000007867813,Do nothing
8271,DTM_8,Ex,1648778183.628741,0.34,61.21228452417345,0,0.0,0.4192568126323173,1.0,146,0,146,1648778183.628741,1648430183.627481,0.0004195402283659,0.34,0.2162997623164566,2400.000008106232,0,0,0,0.0172695027850382,0.001,2400.000007867813,Do nothing
7310,DTM_7,Ex,1648778187.996388,0.32,61.21228450939349,0,0.0,0.4192568126150831,1.0,146,0,146,1648778187.996388,1648430187.995079,0.000419540228307,0.32,0.2247603113650678,2400.000007867813,0,0,0,0.0182369969097486,0.001,2400.000007867813,Do nothing
583,DTM_0,Ex,1648778192.44301,0.28,61.21228453637746,0,0.0,0.4192568127164779,1.0,146,0,146,1648778192.44301,1648430192.44182,0.0004195402284501,0.28,0.2232596805720219,2400.0000071525574,0,0,0,0.018842588150281,0.001,2400.000006914139,Do nothing
5388,DERAS_5,Dis,1648778201.635595,0.28,-300.29377005125195,0,30.13492316857002,0.2078270563349656,1.0,0,145,145,1648778201.635595,1648429601.633793,0.0004159495101849,0.28,0.2140280092328659,1200.000006198883,0,0,0,0.0182975886114087,0.001,600.0000019073486,Do nothing
2505,DTM_2,Ux,1648778206.230256,0.22,-116.20415395565983,0,58.41323660637791,0.4084841720725727,1.0,0,143,143,1648778206.230256,1648428406.228392,0.0004088050292678,0.22,0.2539087825538328,600.0000030994415,0,0,0,0.0211558748832456,0.001,600.0000019073486,Do nothing
9232,DTM_9,Ux,1648778210.688521,0.19,-141.68102951832424,0,18.928678200669637,0.1342459446856002,1.0,0,141,141,1648778210.688521,1648428410.68668,0.0004030874764379,0.19,0.2638608058782395,1800.0000088214874,0,0,0,0.0218148493573982,0.001,600.0000019073486,Do nothing
6349,DERAS_6,Dis,1648778214.630503,0.33,-31.23853442294296,0,6.258036398406493,0.0422840297189627,1.0,0,148,148,1648778214.630503,1648428414.628497,0.0004230989112385,0.33,0.2473312210230139,1800.0000088214874,0,0,0,0.0194092465976951,0.0033333332830005,600.000002861023,Do nothing
1544,DER_1,Dis,1648778218.597762,0.41,-54.68790537588411,0,5.465416160928026,0.0343736865467171,1.0,0,159,159,1648778218.597762,1648431418.596045,0.0004584775063804,0.41,0.2397193950060666,2400.0000100135803,0,0,0,0.0170507301416095,0.0033333333161142,600.0000019073486,Do nothing
4428,DER_4,Ex,1648778775.293326,0.25,61.63075147371352,0,0.0,0.419250965802067,1.0,147,0,147,1648778775.293326,1648428375.292119,0.0004195205465002,0.25,0.2329194290586796,2400.000006914139,0,0,0,0.0197696991202719,0.001,2400.000006914139,Do nothing
3467,DER_3,Ex,1648778779.768383,0.42,61.63075146256642,0,0.0,0.4192509656836816,1.0,147,0,147,1648778779.768383,1648428379.767112,0.0004195205464234,0.42,0.2451005651123885,2400.000008106232,0,0,0,0.017122845919027,0.001,2400.000007867813,Do nothing
8272,DER_8,Ex,1648778783.628743,0.3,61.63075145572616,0,0.0,0.4192509657207662,1.0,147,0,147,1648778783.628743,1648428383.627468,0.0004195205464189,0.3,0.2365575939212352,2400.000007867813,0,0,0,0.019281643435045,0.001,2400.000007867813,Do nothing
7311,DER_7,Ex,1648778787.99639,0.33,61.630751446521344,0,0.0,0.4192509656166441,1.0,147,0,147,1648778787.99639,1648428387.995063,0.0004195205463563,0.33,0.2712666890209453,2400.000008106232,0,0,0,0.0207488673271964,0.001,2400.000007867813,Do nothing
584,DER_0,Ex,1648778792.443012,0.35,61.63075144272119,0,0.0,0.4192509657994996,1.0,147,0,147,1648778792.443012,1648428392.441803,0.0004195205464976,0.35,0.255789513404186,2400.000006914139,0,0,0,0.0195137242016366,0.001,2400.000006914139,Do nothing
5389,DCM_5,Ind,1648778801.635598,0.15,-416.4556247154178,0,10.328013096292857,0.06111250352836,1.0,0,169,169,1648778801.635598,1648433201.633812,0.0004890046271025,0.15,0.1950117720423514,4800.000022888184,0,0,0,0.0185718783519376,0.001,600.0000021457672,Do nothing
2506,DTM_2,Dis,1648778806.230259,0.38,-588.2172077845048,0,59.13390026637221,0.4106520851831403,1.0,0,144,144,1648778806.230259,1648428406.228392,0.0004109589019198,0.38,0.2541239552798502,600.000002861023,0,0,0,0.0187748373455258,0.001,600.0000019073486,Do nothing
9233,DER_9,Err,1648778810.688524,0.32,-246.44052624610157,0,16.471028128229584,0.1257330391467907,1.0,0,131,131,1648778810.688524,1648432010.686706,0.0003777393290464,0.32,0.167352223544498,1800.000009059906,0,0,0,0.0142277828269731,0.001,600.0000019073486,Do nothing
6350,DER_6,Dis,1648778814.630506,0.2,-131.9200035907729,0,19.85104890380449,0.1314639000251952,1.0,0,151,151,1648778814.630506,1648434414.62854,0.0004384436676481,0.2,0.2224482664161161,1200.0000059604645,0,0,0,0.0196962226549247,0.0016666666583882,600.000002861023,Do nothing
